Ren_scenarios,Dem_scenarios,Region,Fuel type,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
50.0,All_4.5,Asia,Coal,7866392.253585203,8099318.871164452,8217644.764436803,8334679.951316282,8447586.46941335,8553316.235073756,8648462.371059397,8472133.437169977,8192277.023838608,7748955.4082675455,7037652.346796042,5857232.921457006,5605152.780180873,5226194.46655285,4666410.609724371,3840870.767762512,2608044.9684078046,2549164.0660652914,2466887.9145444254,2355175.103546977,2206230.2012191727,2009851.900870552,1946923.9600875536,1864530.069634471,1758614.554278588,1624209.1778475456,1455184.156458762
50.0,All_4.5,Asia,Oil,87894.2283863175,83098.76655866316,79145.27177498338,74480.59797651383,68968.16904281089,62453.034585857626,54756.69623358601,53363.77697936629,51225.063197915304,47916.18409714199,42696.77995117488,34141.88304303178,35202.96761137179,36284.21573359175,37371.42064423671,38441.026940853466,39452.25420487553,38217.62439251156,36563.000268969474,34382.23085200305,31538.457587648587,27852.70890985637,24722.345739863118,20937.798414611832,16372.826073516228,10873.33559469178,4249.796908492138
50.0,All_4.5,Asia,Gas,1263005.5689595612,1421180.7603958403,1606701.289997714,1814247.9314044388,2046748.859641933,2307612.4787402055,2600817.655931591,3028100.6871193275,3581142.652399948,4319880.158187006,5349460.285667514,6872565.687910418,7572896.625962531,8423423.823944323,9479041.961091377,10825704.64160677,12606045.691246344,13171244.243304184,13786662.774441732,14459574.054552589,15199086.6940499,16016811.2841456,16742848.47637698,17522715.147329852,18362160.19372964,19267925.47927783,20248008.804354936
50.0,All_4.75,Asia,Coal,7866392.253585203,8115304.179396857,8250330.670872151,8384828.855207631,8515968.176116632,8640669.641383879,8755455.01214187,8595468.853201121,8329804.721672206,7896651.255922089,7188080.3299208665,5996225.704720355,5751647.0183180375,5375527.169109389,4811268.283042588,3969692.3919960414,2702098.793766306,2647703.3345222166,2568704.0490380935,2458599.23239105,2308984.952056671,2108846.8981807623,2048306.556467876,1966900.1870219784,1860165.8528896503,1722627.367105674,1547516.495469664
50.0,All_4.75,Asia,Oil,87894.2283863175,83262.77533746332,79460.07425454938,74928.74000134402,69526.45407776425,63090.8556549662,55434.1072340185,54140.63486097938,52085.002991514826,48829.47125053662,43609.41248507714,34952.073693401595,36123.01959258268,37320.996900140206,38531.52795066174,39730.32716133717,40875.01933045152,39694.94662529059,38072.06897490009,35892.07709155817,33007.35523460628,29224.590510893242,26009.71784637652,22087.366832116615,17318.275857070814,11532.200237879979,4519.449163253681
50.0,All_4.75,Asia,Gas,1263005.5689595612,1423985.6891645754,1613091.9882500519,1825164.0728374056,2063316.9268315472,2331179.689974032,2632993.1269047004,3072183.096916075,3641261.017924592,4402217.496333092,5463803.603854532,7035652.429710203,7770819.102872443,8664113.804475881,9773296.384589389,11188795.445678955,13060657.032027634,13680385.569153016,14355681.213822525,15094545.461899854,15906981.257972375,16805717.26737021,17614702.479992554,18484781.909241434,19422484.19050364,20435456.33816889,21532757.5455514
50.0,All_5.0,Asia,Coal,7866392.253585203,8131289.487629263,8283094.6798318345,8435217.705550877,8584841.246036332,8728860.962863179,8863732.061514387,8720583.111407176,8469649.312410498,8047194.156937571,7341774.403964001,6138575.627411641,5902038.078384819,5529198.514636945,4960690.771726462,4102891.010585441,2799580.6753046378,2750078.1804337404,2674736.0651320755,2566563.1840205705,2416506.4475141023,2212681.742940169,2154899.8207458667,2074788.905967656,1967447.3431438953,1826847.3906431173,1645525.5304794754
50.0,All_5.0,Asia,Oil,87894.2283863175,83426.78411626352,79775.62895031505,75379.02624230775,70088.75072260098,63734.79485926381,56119.650310600526,54928.69720930767,52959.42996433453,49760.36334882891,44541.86008775061,35781.83315096156,37067.54542875444,38387.90022508879,39728.193041958446,41063.434155890485,42349.64113237839,41229.77267292391,39643.62340593292,37468.198333257,34544.394353357726,30663.54315438463,27363.25583093272,23298.906557479244,18317.07413072716,12229.905500887466,4805.679941770817
50.0,All_5.0,Asia,Gas,1263005.5689595612,1426790.6179333113,1619497.9569880578,1836132.4445127503,2080004.0454338354,2354972.963643454,2665554.852869142,3116901.2985416544,3702392.181719838,4486142.007030217,5580629.543062867,7202678.260419609,7974006.419261331,8911796.679894827,10076823.476100268,11564223.048091855,13531837.961661331,14209344.892651018,14948260.893086905,15757389.065952092,16647714.718165377,17633192.72091463,18531366.360552404,19498712.07882355,20542638.63542041,21671814.114221625,22896494.083622504
50.0,All_5.25,Asia,Coal,7866392.253585203,8147274.79586167,8315936.791315851,8485847.075010588,8654208.027378188,8817896.213222606,8973305.824762162,8847497.540505882,8611844.171945624,8200632.017089346,7498797.451634249,6284355.491618857,6056419.967701923,5687323.773345611,5114810.538757218,4240604.385449445,2900606.9467911576,2856428.2316453536,2785147.8627698803,2679254.7079563085,2529003.668306185,2321580.6777398894,2266958.1882614726,2188479.511612422,2080767.5490119625,1937196.2215920512,1749545.4933307637
50.0,All_5.25,Asia,Oil,87894.2283863175,83590.79289506371,80091.93586228034,75831.46181686602,70655.07814864897,64384.89610856129,56813.40337466043,55728.09836842696,53848.55281075562,50709.156620585236,45494.50426272064,36631.58577998177,38037.13552960393,39485.72600188191,40962.47676128986,42441.72670290761,43877.87940753751,42824.19586656456,41280.09280647883,39113.335454988344,36152.56236081171,32172.674414382574,28786.19055337605,24575.598750001463,19372.093274506522,12968.640318886562,5109.465352424716
50.0,All_5.25,Asia,Gas,1263005.5689595612,1429595.546702047,1625919.1962117315,1847153.1710849907,2096810.784390878,2378993.9221968944,2698506.5344345635,3162262.9152830835,3764550.733603702,4571680.396743639,5699985.90169699,7373728.602137884,8182585.5846416345,9166658.239275813,10389892.312278928,11952375.738359293,14020150.782108141,14758843.655183861,15565317.797609229,16449257.553019213,17422726.777520593,18501024.667624783,19495028.17081621,20567167.948795762,21725844.908946026,22980877.67601432,24343869.052827127
50.0,All_5.5,Asia,Coal,7866392.253585203,8163260.104094077,8348857.005324209,8536717.536251323,8724070.873945575,8907781.43487808,9084188.695681904,8976233.673315208,8756423.075874172,8357013.4314281,7659213.412459436,6433639.499414045,6214888.7297485415,5850020.9928736,5273763.56216597,4382974.271269104,3005297.5990461414,2966897.848617828,2900109.3011305262,2796868.843909342,2646694.227217391,2435777.7642416926,2384747.868543055,2308269.1048359657,2200450.812374748,2054018.4162245165,1859929.4288778566
50.0,All_5.5,Asia,Oil,87894.2283863175,83754.8016738639,80408.99499044535,76286.05184247976,71225.45557293665,65041.203522262134,57515.444896027024,56538.97396798761,54752.58272445048,51676.151556552024,46467.73292513496,37501.764105256654,39032.393092870785,40615.29380698176,42235.468102451014,43866.62354200328,45461.54927353654,44480.38048976743,42983.9947458086,40830.3357611252,37834.9700708669,33755.227938505785,30281.902384041623,25920.779713253298,20486.35293429511,13750.71133810748,5431.836446112833
50.0,All_5.5,Asia,Gas,1263005.5689595612,1432400.475470783,1632355.7059210744,1858226.377208643,2113737.7140009953,2403244.1958271326,2731851.8987381053,3208275.643376661,3827751.4381195703,4658859.756195165,5821921.281470646,7548890.519631129,8396686.359497689,9428888.748269005,10712779.110023223,12353653.059814388,14526175.471773824,15329627.751028499,16207801.21706191,17171348.367461782,18233516.606693506,19411078.379993536,20507977.21734535,21692941.65116473,22975489.55053567,24366734.480177328,25879794.859122302
50.0,All_5.75,Asia,Coal,7866392.253585203,8179245.41232648,8381855.3218569085,8587829.661937656,8794432.14513949,8998522.699018853,9196393.156702384,9106813.248214705,8903420.203317493,8516387.692524638,7823087.297973825,6586503.276353461,6377542.483270631,6017411.0583726205,5437689.419626358,4530146.521311956,3113776.3858059626,3081636.2730205683,3019796.400368391,2919608.186522394,2769804.703870977,2555517.2882652595,2508547.360241787,2434469.240807561,2326838.0635122973,2177677.0143259997,1977050.2054208796
50.0,All_5.75,Asia,Oil,87894.2283863175,83918.81045266407,80726.80633481008,76742.80143660994,71799.90225819279,65703.76142986174,58225.8539056923,57361.46093241917,55671.7334222705,52661.65296063805,47461.940493904294,38392.80894908768,40053.93434993558,41777.44291702676,43548.28488733767,45339.58443314491,47102.522770131465,46200.56400623325,44757.93810814187,42622.15684737459,39594.85647999533,35414.589061675404,31853.92774247305,27337.94806569928,21663.027195150287,14578.548943426533,5773.88216717401
50.0,All_5.75,Asia,Gas,1263005.5689595612,1435205.404239518,1638807.4861160868,1869352.1875382243,2130785.405918744,2427725.422489753,2765594.699570874,3254947.252530281,3892009.2362061986,4747707.564959441,5946485.098951109,7728252.747906128,8616441.308123339,9698683.045943901,11045767.398309898,12768466.107880766,15050510.197206154,15922468.295118328,16876694.87287615,17924905.337067854,19081645.150382932,20365300.6083618,21572608.4887542,22878961.158277366,24295132.30351222,25833691.252487224,27509459.73974267
50.0,All_6.0,Asia,Coal,7866392.253585203,8195230.720558888,8414931.740913942,8639184.024734134,8865294.205958547,9090126.105675831,9309931.779305933,9239258.210613707,9052870.14076926,8678804.79879327,7990485.20708697,6743023.895314945,6544481.462044694,6189617.753745883,5606731.374874952,4682271.195799836,3226170.9323896808,3200797.780621171,3144391.5496795066,3047683.15906261,2898570.9916402334,2681054.1805663607,2638647.9872837686,2567406.595429184,2460287.6271603517,2308554.4833723186,2101301.5768171675
50.0,All_6.0,Asia,Oil,87894.2283863175,84082.81923146428,81045.36989537448,77201.71571671742,72378.43751284642,66372.61437144614,58944.70999848012,58195.69749017833,56606.22116830428,53665.97000138261,48477.52798494378,39305.16957023174,41102.388815554834,42973.03273399233,44902.07445805283,46862.11124124259,48802.73050304094,47987.05935196225,46604.62617650346,44491.87059630554,41435.5937264012,37154.290637297,33505.96590556608,28830.77222454214,22905.45208574408,15454.71357919741,6136.752455234912
50.0,All_6.0,Asia,Gas,1263005.5689595612,1438010.3330082542,1645274.5367967677,1880530.7267282493,2147954.4331549164,2452439.247921572,2799738.717504699,3302285.5864481996,3957339.2468796233,4838251.696104064,6073727.597241356,7911905.720179871,8841985.852345191,9976240.643490907,11389148.19374337,13197237.835513175,15593771.838337384,16538162.41300634,17573018.0810592,18711220.353387024,19968737.51726033,21365722.93416298,22691427.26642622,24128296.546003744,25688514.53131602,27386285.18859763,29238342.54183941
62.5,All_0.0,Asia,Coal,7866392.253585203,7811583.322981142,7642653.980262348,7472377.686945242,7298095.406038674,7117552.784471226,6928717.253919165,6533146.976374066,6077212.9729584465,5526579.640181724,4822706.756728581,3854232.035097871,3538664.2853500186,3163856.314125835,2707531.030857557,2134847.7480435665,1388013.9484437115,1296974.0326745154,1199201.0053534647,1093290.826070743,977463.7315327023,849425.1019849555,781800.3939774872,710937.1085466152,636332.1431151603,557378.511516587,473338.4023313232
62.5,All_0.0,Asia,Oil,87894.2283863175,80146.60854025978,73607.45611294109,66774.86858294377,59583.44190695114,51969.64054625716,43868.33747821278,41150.60283293933,37999.88912742119,34173.97487975338,29258.91178111815,22466.366136978595,22224.458299364138,21965.896176754395,21683.535703146837,21366.44129918754,20996.67751025977,19444.51794509412,17773.96793051482,15960.502263177743,13973.01987044386,11771.409672555674,9927.423995852132,7983.490374673462,5924.297327612085,3731.3935247067634,1382.3625483894352
62.5,All_0.0,Asia,Gas,1263005.5689595612,1370692.0425585983,1494279.9745049886,1626546.6509091447,1768240.9649137366,1920255.626254916,2083645.5538331035,2335070.2623987673,2656571.1244689147,3080952.2667777124,3665835.8488374483,4522350.945037999,4780947.081709433,5099408.914556266,5499901.830107426,6017185.313574707,6708997.531147137,6701319.067292111,6701958.269811766,6712248.120712847,6733910.172948073,6769196.055000979,6723203.270120654,6681334.156853196,6644112.389421802,6612157.947466328,6586218.036600465
62.5,All_0.25,Asia,Coal,7866392.253585203,7824110.383614006,7666973.451388558,7507847.891611401,7344120.735513863,7173549.172364249,6994084.984169603,6604629.606078942,6152897.434710837,5603816.363948947,4897507.666042256,3919988.09220033,3604925.087269591,3228441.9386697044,2767442.589635078,2185802.240621459,1423595.5598494005,1332612.6776356408,1234405.611606371,1127479.7257109673,1009939.2059126528,879338.624033207,811209.0362780195,739434.823829549,663454.8705999283,582592.1084501327,496023.3465427386
62.5,All_0.25,Asia,Oil,87894.2283863175,80275.13580332418,73841.68029844464,67091.83840893782,59959.20399177729,52378.50469364197,44282.20537694815,41600.85342657774,38473.13256451261,34651.5733275573,29712.721916619907,22849.659005995083,22640.606967447893,22414.298690138905,22163.343472283315,21876.414984942494,21534.925429755323,19978.820293504632,18295.75330240176,16459.61192098443,14437.262618460294,12185.953958986747,10300.859547316108,8303.506354886667,6176.811841760213,3900.1869933972025,1448.6128613488602
62.5,All_0.25,Asia,Gas,1263005.5689595612,1372890.1554911714,1499034.880168427,1634267.6126998737,1779392.35010039,1935362.978761824,2103303.331096773,2360619.505895897,2689655.5591525477,3124010.1207601232,3722693.515852996,4599505.60627046,4870469.387874674,5203506.091182376,5621602.260503124,6160803.341924189,6880982.073047931,6885459.940581576,6898705.771655786,6922150.529008083,6957639.11576578,7007581.399355679,6976107.056826141,6949153.56903916,6927307.968438539,6911265.792321583,6901865.336689838
62.5,All_0.5,Asia,Coal,7866392.253585203,7836637.444246872,7691353.645289119,7543495.4469323335,7390491.685189751,7230106.922291659,7060272.874718497,6677189.840860783,6229914.666969136,5682609.43822038,4974006.373932221,3987404.5616902583,3673028.6680458435,3294989.499181393,2829328.2331330627,2238567.100317443,1460533.351933122,1369702.0526782635,1271134.7579776684,1163238.2408978248,1043990.4407963173,910781.9096695866,842198.8062348347,769539.6709543277,692178.727067791,609360.8032857985,520167.5625941855
62.5,All_0.5,Asia,Oil,87894.2283863175,80403.6630663886,74076.48931337519,67410.39308076834,60337.78780473996,52791.46769129551,44701.2660216768,42057.89157584491,38954.70961302791,35138.79557280878,30176.8324376254,23242.630439326214,23068.329144221014,22876.322454773715,22658.96089827298,22404.5075753332,22093.68848051034,20534.87230412309,18840.13465865839,16981.63574937315,14924.031146328354,12621.697847190753,10694.372505694182,8641.56967210895,6444.232980158492,4079.3911293852875,1519.1249091044551
62.5,All_0.5,Asia,Gas,1263005.5689595612,1375088.2684237447,1503801.658255495,1642027.1792193314,1790627.4749154223,1950621.7820043343,2123207.7519016177,2386553.9058236,2723322.596364231,3167935.607514707,3780841.713518451,4678608.507116222,4962481.398483921,5310765.457481708,5747312.71776209,6309523.989158383,7059521.7456308855,7077096.57316283,7103973.450024426,7141689.576294423,7192223.7347009545,7258157.659215043,7242607.974859633,7232076.6869402975,7227221.35910245,7228821.698485508,7237817.523232077
62.5,All_0.75,Asia,Coal,7866392.253585203,7849164.504879737,7715794.561964033,7579320.795178999,7437209.981005443,7287230.2444425,7127289.137344069,6750841.184317821,6308284.736071155,5762986.235138391,5052237.048555839,4056519.083269211,3743021.5009701676,3363553.4898836412,2893247.852541478,2293201.902823866,1498875.4471846165,1408297.3813123435,1309450.4240753727,1200634.2570148073,1079689.6867207033,943829.090056172,874850.4579451024,801337.9444785495,722593.8918063533,637776.2790180385,545860.9373648445
62.5,All_0.75,Asia,Oil,87894.2283863175,80532.190329453,74311.88315773278,67730.53655066932,60719.20743682956,53208.56028040342,45125.57140428196,42521.80233641301,39444.74574472782,35635.81087298111,30651.45063915637,23645.499839257252,23507.91670357807,23352.345810987874,23170.86762575929,22951.315328586796,22673.694618032194,21113.501899871146,19408.030630573605,17527.564779084325,15434.35828847114,13079.668653497622,11108.98829917516,8998.649373759119,6727.400318362459,4269.619708273707,1594.1612020605287
62.5,All_0.75,Asia,Gas,1263005.5689595612,1377286.3813563175,1508580.3087661928,1649825.4467386608,1801946.7575331735,1966033.1718558918,2143361.285743008,2412878.2886232194,2757581.0078310426,3212743.9864368895,3840306.4137335084,4759703.811999829,5057045.901733209,5421274.845611491,5877154.860938845,6463515.17262942,7244849.150063462,7276514.298705585,7318107.689505961,7371282.044206636,7438161.775716397,7521515.596929654,7523400.480522701,7530914.50040128,7544794.147232397,7565913.297482998,7595325.317871564
