Ren_scenarios,Dem_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
250.0,All_3.75,OECD+EU,4447851.994881822,3635841.826308174,2934448.607329837,2229938.651864231,1518326.3920573883,796365.0941250981,61326.52770731598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.0,Asia,9217292.050931081,8515950.398990829,7637306.763034909,6692874.296243828,5685649.454540777,4617438.312998807,3489176.7516358965,2131735.9295975454,716242.5370112073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.0,E. Europe+Russia,968383.7893453389,938655.9178604461,887994.546066718,836084.2538455481,782802.7292718145,728033.4087788821,671663.4067617434,599925.3249371131,524941.1261854016,446687.50411192956,365111.4300185164,280137.55613771523,179090.49004424183,74453.52903947205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.0,Latin America,553802.0209931645,337267.6343743214,148869.4406190355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.0,Mideast+Africa,1844464.766337048,1873456.8229164581,1875131.8493797916,1873218.5737836636,1868217.6964992743,1860501.0673370021,1850348.2015587392,1806095.1942356608,1756654.6175885878,1702388.5679115811,1643542.6665447366,1580278.9925370715,1455794.220607545,1322947.2164625577,1181723.263153046,1032059.4490292945,873852.1118326131,702602.7982820931,519875.1321531771,325547.33690910146,119456.76221631731,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.0,OECD+EU,4447851.994881822,3591132.457366192,2843754.1271562567,2091496.7234053952,1329967.7654053385,555565.6027097558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.25,Asia,9217292.050931081,8469295.925547758,7536931.114930187,6531836.57203888,5456999.665674751,4314117.928388774,3103941.9622555324,1653264.58830696,136152.574644116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.25,E. Europe+Russia,968383.7893453389,937007.852850793,884484.093327655,830484.4835343132,774873.6021218442,717521.1133234967,658299.5838814201,582514.3539328023,503008.746322907,419750.12288477784,332670.9148213394,241677.09656570735,133685.9948802321,21509.331933523703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.25,Latin America,553802.0209931645,321923.3504186486,118363.56980150017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.25,Mideast+Africa,1844464.766337048,1873879.6277462998,1875665.3017162825,1873594.2584615094,1868197.4050710283,1859867.3437671545,1848897.5383916579,1800788.245811739,1746833.0185975928,1687432.1955443171,1622852.5229784625,1553264.8476318764,1416943.006296811,1271133.7293632305,1115795.6485242592,950829.0213597592,776084.8299255101,583369.3101268995,377614.5204073679,158625.1134580524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.25,OECD+EU,4447851.994881822,3546423.0884242114,2752841.369052048,1952387.606218115,1140245.8742199775,312439.5664231689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.5,Asia,9217292.050931081,8422641.452104686,7436314.468870839,6370024.629493713,5226698.983746245,4007873.999147143,2714060.2538280175,1167859.0136383495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.5,E. Europe+Russia,968383.7893453389,935359.78784114,880965.2121306357,824857.7913021588,766887.2252316992,706907.4954166585,644774.5590411569,564851.0548873665,480705.09039635345,392290.9698636448,299522.63673873467,202283.1795921945,87067.8474256816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.5,Latin America,553802.0209931645,306579.0664629726,87784.45559664989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.5,Mideast+Africa,1844464.766337048,1874302.4325761418,1876200.0348507003,1873971.7493122201,1868176.9671349793,1859227.5120712644,1847429.3765082422,1795404.386576821,1736845.1574572558,1672186.1211761157,1601710.9773422345,1525595.0539438105,1377053.3074688895,1217807.5529878614,1047780.3751960307,866825.1529408337,674736.7447869312,459472.04648103256,229434.51869616512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.5,OECD+EU,4447851.994881822,3501713.71948223,2661710.3330172272,1812609.6964833052,949154.1564736024,66970.16696598614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.75,Asia,9217292.050931081,8375986.978661614,7335456.824856856,6207436.611969603,4994739.48131658,3698685.442140704,2319486.89112182,675435.661897043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.75,E. Europe+Russia,968383.7893453389,933711.7228314871,877437.902475659,819204.1125881238,758843.3236933235,696191.8243718168,631086.7803725146,546932.3877507139,458024.7842003998,364301.2230753219,265652.9031645566,161935.46447418001,39206.627472442866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.75,Latin America,553802.0209931645,291234.7825072989,57132.09800448139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.75,Mideast+Africa,1844464.766337048,1874725.2374059842,1876736.0487830455,1874351.050667145,1868156.3819876125,1858581.528200598,1845943.5474508244,1789942.6899088912,1726688.6275299864,1656645.4466056544,1580109.2966678727,1497255.3243898544,1336099.9501667183,1162928.3027404589,977616.5685642514,779960.127548056,569685.7471380755,330740.4023412584,75103.8765067993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_4.75,OECD+EU,4447851.994881822,3457004.3505402496,2570361.0190517763,1672161.390381903,756686.0343833717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.0,Asia,9217292.050931081,8329332.5052185375,7234358.182888245,6044070.6628278885,4761113.211959216,3386531.0731185153,1920176.8166851816,175910.1860929525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.0,E. Europe+Russia,968383.7893453389,932063.6578218333,873902.1643627263,813523.3828312483,750741.6219401972,685373.3659979445,617234.6848292141,528755.2832418405,434962.3888592836,335771.93300307565,231047.79026178352,120613.2174267401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.0,Latin America,553802.0209931645,275890.49855162244,26406.49702499817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.0,Mideast+Africa,1844464.766337048,1875148.0422358247,1877273.343513317,1874732.1668576354,1868135.6489237219,1857929.3478951606,1844439.881548373,1784402.220276212,1716360.9932179628,1640805.2028159536,1558038.6005111162,1468231.095819267,1294057.2125390375,1106454.616249259,905241.7308197328,690143.6743330613,460805.87043709867,196997.9620012722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.0,OECD+EU,4447851.994881822,3412294.9815982636,2478793.42715571,1531041.0840948788,562834.9144112861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.25,Asia,9217292.050931081,8282678.0317754615,7133018.54296499,5879924.925429836,4525812.210259677,3071389.6064697653,1516084.6493022204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.25,E. Europe+Russia,968383.7893453389,930415.5928121802,870357.9977918356,807815.5374705697,742581.8437473372,674451.3825911433,603216.6981335736,510316.64263853006,411512.40020573064,306694.0210536807,195693.13962351845,78295.30499360966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.25,Latin America,553802.0209931645,260546.2145959474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.25,Mideast+Africa,1844464.766337048,1875570.8470656665,1877811.9190415149,1875115.1022150405,1868114.7672364218,1857270.9266831842,1842918.2079106646,1778782.0331732198,1705859.7896849886,1624660.3491232242,1535489.8588220573,1438507.5243571657,1250898.8142662842,1048344.1321118484,830591.70169545,597282.8997879366,347967.17867788207,58062.315723315536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.25,OECD+EU,4447851.994881822,3367585.6126562823,2387007.557329013,1389247.1738031595,367594.18726413534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.5,Asia,9217292.050931081,8236023.558332397,7031437.905087101,5714997.543136736,4288828.491815687,2753239.65498198,1107164.682445875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.5,E. Europe+Russia,968383.7893453389,928767.5278025271,866805.4027629881,802080.5119451262,734363.7122312998,663425.1329262683,589031.2347228429,491613.3375660609,387669.2481554264,277058.2780097774,159574.55489393172,34960.187322185375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.5,Latin America,553802.0209931645,245201.93064027416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.5,Mideast+Africa,1844464.766337048,1875993.6518955084,1878351.775367639,1875499.8610707093,1868093.7362171423,1856606.2198806289,1841378.3544224673,1773081.1750561201,1695182.5225763754,1608205.772317575,1512453.88979001,1408069.4806809644,1206597.9058083568,988553.4682306229,753600.6183616141,501282.2180664243,231035.651204383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.5,OECD+EU,4447851.994881822,3322876.2437143037,2295003.4095716923,1246778.0556876757,170957.22789358557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.75,Asia,9217292.050931081,8189369.0848893095,6929616.269254586,5549286.659309888,4050154.0532369884,2432059.7295991145,693370.8827269248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.75,E. Europe+Russia,968383.7893453389,927119.4627928735,863244.3792761839,796318.2416939571,726086.9498501759,652293.8722485399,574676.6976953985,472642.2097849,363427.2960769883,246855.3624674147,122677.3983487148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.75,Latin America,553802.0209931645,229857.64668459605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.75,Mideast+Africa,1844464.766337048,1876416.4567253494,1878892.9124916913,1875886.4477559929,1868072.555155622,1855935.1825906727,1839820.1477376965,1767298.6832781865,1684326.667736814,1591436.285795505,1488921.3576625835,1376901.5452288687,1161127.0574716951,927038.199731602,674200.8744520707,402043.2796261741,109873.06446833257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_5.75,OECD+EU,4447851.994881822,3278166.874772312,2202780.9838837534,1103632.1259293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_6.0,Asia,9217292.050931081,8142714.6114462465,6827553.635467442,5382790.417310588,3809780.8721455587,2107828.2391797006,274656.8883394472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_6.0,E. Europe+Russia,968383.7893453389,925471.3977832209,859674.9273314229,790528.6621561003,717751.2784035959,641056.8522651617,560151.4787568196,453400.0709773814,338780.84015744453,216075.79925867706,84986.78743470635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_6.0,Latin America,553802.0209931645,214513.36272892376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_6.0,Mideast+Africa,1844464.766337048,1876839.2615551914,1879435.3304136693,1876274.8666022397,1868051.2233399197,1855257.769703208,1838243.4132735634,1761433.5860247258,1673289.6709262244,1574346.6286840842,1464882.770538687,1344988.0033395626,1114458.2482930536,863752.8364596866,592323.0782053698,299464.8981558226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,All_6.0,OECD+EU,4447851.994881822,3233457.5058303373,2110340.2802651916,959807.7807092057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262.5,All_0.0,Asia,9217292.050931081,9262421.97408001,9210541.410880286,9165699.206437336,9125919.812859364,9089778.051272405,9056231.14523049,8909367.841605777,8771783.986554787,8641705.881839193,8517801.517347148,8399049.346272849,8341835.825358819,8285231.12485886,8229116.396668135,8173399.502917461,8118008.157101114,8017737.61791173,7918933.243095756,7821499.449046772,7725346.924351228,7630392.566658499,7514931.088093998,7400254.755774483,7286368.829864578,7173267.852507632,7060938.801480183
262.5,All_0.0,E. Europe+Russia,968383.7893453389,965024.9580148977,943015.519609577,922071.8793249183,902104.5717824423,883033.069504085,864784.928836084,846554.8354519429,829509.7388683727,813451.997780402,798230.4932060783,783727.1024095868,762211.5366220525,741461.0205864611,721372.8803440781,701863.3018860072,682862.9976529112,678716.6686342655,674902.7006243278,671379.446799038,668112.0438181148,665071.0718591283,657067.1915802041,649676.2995764461,642835.7562780947,636491.270963243,630595.5425236842
262.5,All_0.0,Latin America,553802.0209931645,582776.1776651231,627002.2730244697,665791.1706174576,700137.1528688432,730798.0520947147,758362.6601077159,790268.8556154608,818695.7832306125,844267.7717377401,867457.479329631,888630.53773127,914826.3600838942,938914.1490781925,961169.7313328569,981819.1980346481,1001050.1951628849,1027880.5582602393,1053056.794658682,1076734.1625650509,1099048.117981496,1120117.5323772437,1125281.313279946,1130249.0877531315,1135024.9028273034,1139614.138743699,1144023.0285500856
262.5,All_0.0,Mideast+Africa,1844464.766337048,1866691.9456389933,1866770.8005139728,1867449.7240663674,1868523.0018287401,1869845.0720538527,1871311.8345964318,1881269.0654571736,1893044.3207475787,1906026.2672165022,1919780.4372513096,1933993.980010352,1954752.7635416763,1975709.6710383748,1996590.6441875962,2017204.4763679125,2037418.967665738,2095332.3922912327,2150966.2657362935,2204374.448703656,2255626.4773302274,2304801.3745172117,2344488.6971813217,2382285.193059276,2418284.423248172,2452579.155282641,2485259.850215372
262.5,All_0.0,OECD+EU,4447851.994881822,4306482.360437912,4268672.458258901,4227595.5282913875,4184528.015848344,4140363.3567129592,4095732.0793175697,4140513.4844507845,4176491.687672643,4205625.032993009,4229358.458925529,4248778.854128493,4236413.522439919,4224584.229978278,4213510.730501308,4203334.091321748,4194140.4404389416,4167745.66620111,4143486.044460494,4121289.686738006,4101075.775648444,4082758.9389944123,4057083.6260907813,4032097.0118826767,4007758.8676476385,3984030.794188354,3960876.4207359985
262.5,All_0.25,Asia,9217292.050931081,9211666.955685493,9105633.177929308,9003969.081484688,8905231.634494536,8808392.515413316,8712710.04560141,8499400.19592108,8294133.972356689,8095341.906980678,7901844.854468271,7712738.070367976,7590463.616087189,7468571.745512076,7346954.39822106,7225527.796302112,7104226.197774204,6939541.460884741,6776110.649905302,6613839.844482662,6452641.477673106,6292434.203452984,6126683.256976459,5961693.490269106,5797456.502356512,5633955.331511535,5471167.204384696
262.5,All_0.25,E. Europe+Russia,968383.7893453389,963106.9392372033,939100.1344453916,916084.4114412997,893974.8727450815,872695.35759599,852177.5230228787,830857.0897242338,810585.1409519608,791186.1842564768,772525.8998227065,754499.1848132596,729122.6027178771,704444.3359859793,680369.6701707522,656821.2135602122,633734.9272133171,625270.0967222528,617101.0503736372,609189.311031225,601502.6574847349,594013.8895015479,579887.5109437893,566326.1475885349,553270.4667268124,540669.0230633134,528476.9767095393
262.5,All_0.25,Latin America,553802.0209931645,566465.0471397269,595799.0046403243,620819.387476651,642301.7904514308,660838.5618599418,676890.8795311118,698161.7339290207,716316.7870034577,731909.163314103,745357.8693007666,756987.2409365745,774089.1519963766,789214.1162124665,802616.828315404,814506.2534545182,825055.9773257342,843279.5614004197,859918.9099917345,875120.4210133202,889011.8935159023,901705.5370299519,893553.1592489214,885155.0850094546,876517.5046031678,867647.5749354195,858553.0085421003
262.5,All_0.25,Mideast+Africa,1844464.766337048,1866864.6795160393,1866762.971661807,1866989.0864567638,1867396.271027144,1867882.742486465,1868377.4843572336,1874866.4439660888,1882883.7312138574,1891894.3326041435,1901518.97924388,1911485.4045327862,1924515.3942493554,1937588.4101722739,1950464.6685537521,1962978.820574396,1975018.353618408,2022546.9507312302,2067782.426539577,2110788.30406103,2151641.063768878,2190424.6353573515,2211017.76558137,2229605.7064862717,2246292.1342210807,2261178.1496867286,2274361.1142530907
262.5,All_0.25,OECD+EU,4447851.994881822,4258365.958861208,4174559.1832273593,4089084.3461218816,4002839.8023267034,3916438.734281833,3830300.2659529615,3840029.4178967057,3841957.2010039007,3837809.7227587095,3828859.9670699425,3816064.9663102087,3769260.4416225734,3723008.478883714,3677496.190830161,3632840.3777290746,3589108.9925129474,3528744.8478117483,3470404.115655507,3414008.512016969,3359472.7830392,3306708.571360602,3246633.1037551495,3187174.2707755193,3128289.1695240363,3069937.1771510644,3012080.0589928
262.5,All_0.5,Asia,9217292.050931081,9160911.93729098,9000463.001824908,8841430.307587748,8682886.231871493,8524186.098372458,8364878.831998402,8083252.262546878,7808072.748825413,7537968.482131571,7271907.474578269,7009096.683833229,6818194.997767808,6627104.4708927255,6435725.178729437,6243979.063717002,6051804.293524596,5817455.543165186,5583797.973541992,5350736.475705279,5118182.384157589,4886053.272581929,4663797.60282981,4442004.401242308,4220649.597055772,3999702.700287773,3779129.1479979125
262.5,All_0.5,E. Europe+Russia,968383.7893453389,961188.9204595095,935174.9730385989,910067.0062804761,885784.1249711888,862254.0104498756,839411.9337501146,814922.6995059289,791327.2890841414,768471.7057916475,746237.8747344174,724533.2303185039,695113.4326254537,666303.184982331,638015.4050032842,610178.8205015152,582734.3575459752,569647.8935619111,556796.2920329594,544144.0203746741,531661.2801746341,519322.8759264283,498558.33825295785,478275.4544536448,458417.8925150805,438936.7506207432,419789.35143251455
