Dem_scenarios,Ren_scenarios,Region,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
All_5.75,275.0,E. Europe+Russia,277853.67023821763,410146.48475157254,553782.1258706192,705420.3919157068,865564.8296113033,1034737.6411246604,1213483.6496854036,1433447.2441326692,1667909.8708674384,1917408.8493457085,2182586.6850329293,2464175.549300291,2773148.0115891937,3100795.9291427447,3448117.0217689085,3816183.709607773,4206143.37807827,4632421.322175816,5084053.199190389,5562475.304417011,6069213.061245601,6605885.026696502,7243633.056614465,7919799.067291798,8636612.654025128,9396436.929250272,10201775.694393357
All_6.0,275.0,Asia,4110455.5378154577,6320256.894791596,8801177.593863958,11491365.347824419,14393226.885167593,17511721.354731426,20853837.928435158,24487006.48348168,28357876.320060596,32477593.201839823,36858754.07948247,41515267.37375349,46252957.753894955,51276766.15158888,56603709.14706098,62251859.076069586,68240399.3328703,74444296.42931978,81018922.24486662,87986555.32749581,95370799.44432037,103196665.02446973,110616021.08336073,118464851.29594794,126768715.98417988,135554660.19066027,144851307.13143736
All_6.0,275.0,Latin America,995978.1151765023,1490221.1220323408,1961240.5753474815,2437742.533414645,2923882.8033707417,3423158.58262848,3938623.659928933,4462815.241254202,5011791.334100375,5588093.051626541,6194149.325728391,6832346.883567952,7499706.4076616885,8204513.616187237,8949225.638037147,9736398.464916186,10568704.119268106,11468952.739325916,12421828.428772535,13430520.923499545,14498400.745248498,15629031.828161951,17064656.950433027,18589189.090706915,20207999.41405515,21926789.988305878,23751612.86678361
All_6.0,275.0,Mideast+Africa,245722.47244602663,385439.6628505409,546405.5445515465,723854.7250232903,917629.5316329235,1127834.8898758932,1354777.7562587815,1704176.4091005353,2083090.4511741747,2491938.8281666054,2931505.0758658727,3402860.806078783,4066452.459901892,4777115.931048454,5537087.310864901,6348872.715032602,7215233.052225938,8325754.279949241,9511412.739536766,10776519.855844336,12125710.694991585,13563952.477101317,15576869.6888502,17725615.311919365,20018538.769017935,22464537.37116166,25073084.997969963
All_6.0,275.0,OECD+EU,3484255.9983094623,5251331.653566555,7022184.798987375,8855101.541948102,10761229.294242553,12750622.993693087,14832673.674223183,16830264.239293396,18924110.474665783,21123718.8162774,23438229.285999987,25876665.035393044,28492973.2801655,31258726.968034364,34183503.47607917,37277313.783914275,40550661.12139253,43939374.81735628,47524839.3712762,51319011.8953336,55334516.74162167,59584693.96264603,64165077.64703375,69016117.26972213,74153996.900978,79595858.6660546,85359861.38919923
All_6.0,275.0,E. Europe+Russia,277853.67023821763,416085.46764846233,566339.4354571952,725337.7361542438,893650.5422774613,1071871.4384285521,1260621.8553375101,1492917.6527694913,1741155.306717055,2005974.4812753848,2288132.7741248733,2588489.734145115,2918690.780555318,3269717.9155159155,3642738.504539865,4039008.940509079,4459875.592776071,4920800.404958361,5410339.665976752,5930188.0545459725,6482149.253205028,7068141.259036022,7764621.314086975,8504921.575758955,9291698.207732322,10127773.075603306,11016143.12316741
All_0.0,287.5,Asia,4110455.5378154577,4155169.160432086,4244842.827173315,4321942.029255211,4388938.354006568,4447695.477646346,4499645.240539365,4556838.214684539,4605672.192872368,4647854.931308453,4684658.650021639,4717050.5566160735,4724398.324256516,4730894.044251996,4736677.799828197,4741860.561949521,4746531.378484481,4741502.437714622,4736933.609069554,4732764.50940755,4728944.878650417,4725432.543738982,4685146.693235407,4647941.944708612,4613477.8485004995,4581462.330965345,4551643.39677922
All_0.0,287.5,Latin America,995978.1151765023,979726.1332203272,945914.1006800261,916843.3508784488,891581.9559238935,869427.2047167618,849839.2126424673,830494.6155889706,813977.3135132807,799709.6855422647,787261.4238594644,776305.3861602638,766039.6676316132,756964.362535212,748883.7576917848,741642.8132659534,735117.1186341628,730479.9693174359,726267.086008744,722422.7898569698,718900.7364134806,715662.038210409,722774.3350329597,729342.6763096924,735427.1669903878,741079.3714440878,746343.7783813335
All_0.0,287.5,Mideast+Africa,245722.47244602663,253402.19977509606,263533.5592062605,272244.25161501125,279813.5177250022,286451.91626906797,292321.2170276929,317133.7497211718,338319.8254314959,356620.33510405093,372587.21718111384,386640.08387306926,415358.11157096183,440745.9947861429,463351.2350390908,483607.55143814505,501862.978825981,530283.528862051,556103.8017695764,579665.0467657014,601251.3035979582,621100.9090441571,659759.0367011786,695460.5522461606,728532.1496964454,759254.1016574479,787868.2217505898
All_0.0,287.5,OECD+EU,3484255.9983094623,3452418.4224350387,3386827.5531502464,3330434.145035147,3281430.381287999,3238453.0953548877,3200454.9825184187,3131979.0477691004,3073511.1615659464,3023006.663629443,2978942.351905782,2940160.209247199,2910346.96492602,2883990.8664831184,2860523.532385887,2839494.702822629,2820543.069979783,2798584.482640062,2778634.949043574,2760430.809594366,2743752.606484742,2728416.193421091,2717714.833845294,2707831.924909884,2698677.0310360338,2690172.567040201,2682251.593971396
All_0.0,287.5,E. Europe+Russia,277853.67023821763,273549.87812308886,273147.7537758021,272802.01720184245,272501.58504220983,272238.09999859787,272005.141257707,277820.1662218811,282785.30060257216,287074.17840145086,290816.15101767436,294109.5580890696,298122.72560055496,301670.52592919767,304829.4690407094,307660.16450943163,310211.24806126335,313415.3754514886,316326.34809421015,318982.6383610803,321416.2688390579,323654.10957101476,328870.8951708254,333688.69581132405,338151.5977622938,342297.42287855735,346158.8031031128
All_0.25,287.5,Asia,4110455.5378154577,4249481.694315177,4437779.525942126,4616972.029781282,4788909.29572934,4954986.554480553,5116275.923412131,5286297.258312529,5449329.664349732,5606863.148451381,5760007.908453061,5909608.156834984,6029032.306666769,6147968.007357832,6266542.630700497,6384857.226215456,6502993.021779252,6608110.530551982,6713922.308642244,6820373.916258776,6927420.156922121,7035023.218712897,7087113.880768252,7142289.657580692,7200234.874503346,7260678.793079882,7323387.90361125
All_0.25,287.5,Latin America,995978.1151765023,1001963.6043238825,988907.811244712,979430.0983315624,972833.2394395008,968591.5169153833,966301.0459671237,963440.2633131932,963079.9880851492,964716.5911144908,967974.9083595634,972569.7418725,977580.1249921247,983702.5813822284,990760.2313978305,998612.9734707058,1007148.4019546888,1018051.2276464143,1029379.1708312507,1041081.4953199859,1053115.9867691605,1065447.2387363585,1093324.149246175,1120749.0790131872,1147777.9907716431,1174458.9145403493,1200833.3083389164
All_0.25,287.5,Mideast+Africa,245722.47244602663,259153.83168936774,275511.69290830597,290828.5410741268,305313.36920709553,319123.7801130952,332380.87107552565,367900.5469772775,400292.54874339764,430203.0602147871,458113.48870462977,484389.84615309956,530058.4966851879,572765.3694989356,613005.6529210208,651171.650686989,687578.188988343,739042.5750662646,788197.1817111656,835353.7044298489,880771.6111736264,924668.6469112124,998002.3536335145,1068683.8967982228,1137016.9671772015,1203262.1368954016,1267644.255455245
All_0.25,287.5,OECD+EU,3484255.9983094623,3530780.1730335765,3540765.720947896,3557780.551097675,3580472.3577157026,3607821.539367384,3639044.8348013773,3633346.516442051,3636510.555907783,3646754.23616444,3662749.580638882,3683487.0744810393,3714033.9723386625,3747850.493965948,3784423.0533198416,3823344.873866109,3864289.6125892177,3900315.5293719214,3938315.5246756864,3978049.2466867543,4019316.697384388,4061950.1163891503,4111024.858778526,4161007.2117549116,4211813.541101625,4263372.149808427,4315621.230703571
All_0.25,287.5,E. Europe+Russia,277853.67023821763,279758.81478802033,285562.8720817755,291424.3815773411,297335.0884544379,303288.7777254528,309280.68344657024,322293.6417338513,334585.324939203,346307.20096462336,357572.1210252847,368465.89253712806,380448.77265512024,392031.76499565,403284.1040838134,414260.64704422065,425005.4240795795,436798.9830573905,448347.11662725045,459685.0027278578,470841.93126688106,481842.4884047413,497475.4556801939,512764.8643843427,527751.7324307647,542471.2591048557,556953.8231329174
All_0.5,287.5,Asia,4110455.5378154577,4343794.228198263,4631197.964283378,4913477.17724445,5191883.758311796,5467363.208467675,5740643.390214248,6026752.942272482,6307843.577546282,6585195.760124423,6859764.977654801,7132279.141271651,7369949.458746648,7608088.831075652,7846816.478607686,8086228.078617371,8326401.586481877,8550701.997998426,8776524.764677789,9003825.664184805,9232568.873474078,9462725.285329474,9618220.547467804,9777306.388799986,9939695.261511547,10105141.170346444,10273432.549464336
All_0.5,287.5,Latin America,995978.1151765023,1024201.0754274363,1032008.8718981952,1042329.7788716288,1054694.6670917398,1068749.94823719,1084224.1105692298,1098390.074923646,1114808.296009227,1133048.451036921,1152790.149101869,1173789.9873050551,1195003.733036955,1217328.4918785393,1240606.530304992,1264713.051467365,1289548.0625264114,1317328.5504311628,1345617.5644771468,1374369.851442369,1403547.8806475108,1433120.2915375142,1483796.2214574136,1534228.8895896035,1584471.0144857713,1634567.98853483,1684559.1355725676
All_0.5,287.5,Mideast+Africa,245722.47244602663,264905.46360363904,287519.734559669,309505.75178743654,331004.7079395262,352123.1783686191,372943.1483243459,419432.6568511479,463356.5848015141,505268.5063129169,545580.9984211042,584607.8968815809,647948.8136809844,708795.1344731422,767591.1810213976,824689.1511003802,880371.8694528865,956299.5040727851,1030341.3960916442,1102781.0520310993,1173854.6786188034,1243760.697534552,1354431.0004933286,1462955.2136243472,1569615.7636370184,1674655.2360709822,1778283.2107955895
All_0.5,287.5,OECD+EU,3484255.9983094623,3609141.923632109,3695088.253708824,3786263.686828255,3881759.944312617,3980892.890459581,4083137.61617134,4142272.1308057075,4209424.125104647,4283070.568761553,4362077.569079983,4445583.756357748,4540072.315408955,4637951.832143307,4738765.045869233,4842150.353238087,4947818.189736406,5046894.3634692775,5148216.220634401,5251568.6589154815,5356773.140983154,5463680.343209291,5579244.870772175,5696134.481489906,5814274.648887156,5933601.893613419,6054061.891328556
All_0.5,287.5,E. Europe+Russia,277853.67023821763,285967.75145295146,298008.9894347041,310139.85758122016,322355.0752776767,334650.7375237681,347023.91695176746,367437.5576479106,387297.5252105314,406733.7923385324,425843.2890682862,444699.8057854452,465064.38902474503,485137.9332359433,504982.817476128,524648.5484814408,544174.9399803892,565205.124806005,586085.0619593639,606847.0256645839,627517.9591347973,648120.5472706055,675144.879873931,701940.0535199522,728544.4829962462,754991.2081684124,781308.81641553
All_0.75,287.5,Asia,4110455.5378154577,4438106.762081349,4825098.142197112,5211461.150315379,5597876.740570844,5984863.5811989615,6372825.104770721,6778343.06678107,7181437.612665776,7583192.631979196,7984421.064258249,8385746.146844128,8748064.810702007,9112452.173800495,9479028.688255059,9847894.10116992,10219132.606022973,10572169.224170314,10928221.572407596,11287264.904584436,11649282.135287413,12014262.330413023,12285062.329055032,12560545.327464001,12840459.61600697,13124591.76921537,13412760.10164385
All_0.75,287.5,Latin America,995978.1151765023,1046438.5465309903,1075217.282640485,1105543.1728804107,1137169.2857847677,1169909.954529199,1203623.036890194,1235369.1648379532,1269201.769107085,1304763.7425764664,1341789.6938365856,1380078.466964293,1418458.8597458235,1458033.4047544945,1498664.4486534747,1540243.4952524437,1582684.0101241716,1628757.540872002,1675515.9121196412,1722920.5860583365,1770939.970891891,1819548.0281207582,1895208.0558206483,1970967.3343641802,2046877.2471344548,2122982.470695326,2199322.1305225277
All_0.75,287.5,Mideast+Africa,245722.47244602663,270657.09551791043,299557.68416035216,328276.1154787659,356888.49016076967,385452.5675284363,414013.08124191297,471739.6695668301,527528.3645293497,581842.7505898246,635028.8137046029,687350.1894115852,769109.5098856617,848946.6812647388,927257.4228783852,1004355.9676353965,1080495.191483156,1182377.7963977987,1282945.0578239947,1382454.7842529002,1481122.374981216,1579129.3571212778,1729973.7700281306,1879404.6685319953,2027686.6941456043,2175047.924328711,2321686.1535170004
All_0.75,287.5,OECD+EU,3484255.9983094623,3687503.6742306426,3849795.1514330627,4015886.3869642112,4185304.3550830237,4357694.920261721,4532788.424190767,4658850.602888685,4792401.138052386,4932176.713098333,5077238.67216188,5226875.745738559,5389025.675520143,5555023.763940595,5724473.095446348,5897061.452758905,6072540.420521899,6240028.161383522,6410378.717118682,6583406.7460433245,6758959.776983648,6936911.614099759,7126200.802760932,7317614.126119848,7511091.322336502,7706582.34872037,7904045.643744268
All_0.75,287.5,E. Europe+Russia,277853.67023821763,292176.6881178826,310486.1058345907,328948.6774120538,347562.4767625049,366326.31399454863,385239.524488832,413260.315333012,440935.63523672754,468374.94428263424,495660.14847235486,522853.86045655276,552027.3156703418,581065.273088291,610024.0303799522,638948.5054768787,667875.0495967676,698824.9885466875,729772.6137738874,760748.0853923737,791776.7905229089,822880.305815492,862342.1442105768,901756.5276976031,941160.2434736383,980585.1525988525,1020059.0376609042
All_1.0,287.5,Asia,4110455.5378154577,4532419.295964436,5019480.059683283,5510927.627664676,6006903.278680231,6507526.004497229,7012899.111155608,7541206.810039777,8070338.249361342,8601198.740295963,9134476.003071012,9670705.531214993,10164314.109279763,10662283.809285665,11164751.029246932,11671834.482101047,12183639.688758224,12675507.095476333,13172625.650591923,13675005.093313156,14182662.317714272,14695620.03809983,15094554.07064024,15499944.936561117,15911589.757588698,16329320.897982234,16752999.995899504
All_1.0,287.5,Latin America,995978.1151765023,1068676.0176345443,1118533.043471571,1169071.0607396585,1220260.1500115201,1272079.02882454,1324512.5649619312,1374402.8986147544,1426300.4339572329,1479921.8223345454,1535057.5402872898,1591549.783438773,1648097.2321912167,1706013.4493334522,1765182.4881943476,1825513.8564684212,1886936.2463451072,1952799.5937611242,2019628.14678726,2087392.1174785509,2156067.927655419,2225636.974369046,2328626.4007012346,2432210.0958154434,2536441.2189689227,2641366.8809180525,2747029.1993897585
All_1.0,287.5,Mideast+Africa,245722.47244602663,276408.7274321818,311625.54171035247,347139.8638719374,382965.67449095903,419114.4163371259,455595.7399920933,524831.2712494041,592824.5244901468,659952.2623649037,726496.6881580947,792673.8017374717,893622.8539766321,993334.2070777266,1092158.132118077,1190373.9515190504,1288207.5814054671,1417612.396281913,1546432.3142625762,1674903.2095680735,1803223.4305613104,1931561.3713976038,2125604.4058253947,2319220.0749490354,2512660.7457217495,2706145.5433731196,2899866.084653471
